imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics,weighted_average_vote
tt6750888,Saab Bahadar,Saab Bahadar,2017,2017-05-26,Thriller,112,India,Punjabi,Amrit Raj Chadha,Jass Grewal,White Hill Production,"Ammy Virk, Jaswinder Bhalla, Rana Ranbir, Preet Kamal, Gurmeet Saajan, Seema Kaushal, Satwant Kaur, Sardar Sohi, Hobby Dhaliwal, Malkeet Rauni, Rupinder Rupi, Kishori Lal, Prakash Gadhu, Jarnail Singh, Jasmeet Chhabra",A small-town police officer investigates the murder of a prominent citizen.,7.2,193,INR 60000000,,$ 130265,,4.0,,7.2
tt6750962,Channa Mereya,Channa Mereya,2017,2017-07-14,Romance,132,India,Punjabi,Pankaj Batra,Pankaj Batra,Soundtrack,"Ninja, Payal Rajput, Amrit Maan, Karamjit Anmol, Gurmukh Ginni, Malkeet Rauni","A young man from a farming family falls in love with a politician's daughter, but her family does not approve of their relationship.",6.4,192,INR 60000000,,$ 33365,,2.0,,6.4
tt6760704,Brindavanam,Brindavanam,2017,2017,Drama,170,India,Tamil,Radha Mohan,"Radha Mohan, Pon Parthiban",Vansan Movies,"Arulnithi, Vivek, Tanya, M.S. Bhaskar, Thalaivasal Vijay, Subbu Panchu, Doubt Senthil, Cell Murugan, Sricharan, Krishnamoorthy","A hearing and speech impaired barber in Ooty meets his idol, actor Vivekh. A poignant friendship develops between the two.",6.8,153,,,,,2.0,3.0,6.8
tt6763794,Thondan,Thondan,2017,2017-05-26,Crime,138,India,Tamil,Samuthirakani,,Naadodigal Productions,"Arthana Binu, Gnanasambandam, 'Ganja' Karuppu, Namo Narayana, Soundara Raja, Thambi Ramaiah, Samuthirakani, Soori, Sunaina, Vikranth","Vishnu and Xavier are two individuals who work at a medical facility organization called ""UYIR"".",6.0,242,,,$ 29715,,,4.0,6.0
tt6774106,Pullikkaran Staraa,Pullikkaran Staraa,2017,2017-09-01,Drama,135,India,Malayalam,Syamdhar,Ratheesh Ravi,,"Mammootty, Deepti Sati, Asha Sharath, Dileesh Pothan, Innocent, Asha Aravind, Chempil Asokan, Sreeja Das, Vivek Gopan, Kalabhavan Haneef, Hareesh Kanaran, Thezni Khan, Alencier Ley Lopez, Pearle Maaney, Maniyanpilla Raju","Rajakumaran, a talented teacher and also a trainer for other teaching staff. The story takes a turn when two women from two different generations come across his life and change it for the better or worse.",5.5,1138,,,$ 71225,,4.0,1.0,5.5
tt6774126,Diwanji Moola Grand Prix,Diwanji Moola Grand Prix,2018,2018-01-05,"Comedy, Sport, Thriller",124,India,Malayalam,Anil Radhakrishnan Menon,"Anil Radhakrishnan Menon, Prasanth Nair",Mars Entertainment,"Kunchacko Boban, Nyla Usha, Siddique, Rahul Rajasekharan, Nedumudi Venu, Vinayakan, Asokan, Assim Jamal, Hareesh Kanaran, Sudheer Karamana, Abraham Koshy, Manikandan, Ketaki Narayan, Nirmal Palazhi, Vijayan Peringode","The reopening of a long forgotten race brings together a family, old-time friends and an entire colony of the downtrodden to raise a new champion.",4.8,232,,,$ 73521,,2.0,2.0,4.8
tt6774212,Aiyaary,Aiyaary,2018,2018-02-16,"Action, Thriller",157,India,Hindi,Neeraj Pandey,Neeraj Pandey,Friday Filmworks,"Sidharth Malhotra, Manoj Bajpayee, Rakul Preet Singh, Pooja Chopra, Adil Hussain, Kumud Mishra, Naseeruddin Shah, Anupam Kher, Vikram Gokhale, Juhi Babbar, Nivedita Bhattacharya, Rajesh Tailang, Lushin Dubey, Ajit Bhure, Gaurav Sharma","After finding out about an illegal arms deal, a military intelligence officer goes rogue with highly sensitive data related to his organization, causing his mentor: a colonel, to hunt him down.",5.3,3881,,,$ 143108,,48.0,105.0,5.3
tt6774420,Queen,Queen,2018,2018-01-12,"Comedy, Crime, Mystery",157,India,Malayalam,Dijo Jose Antony,"Jebin Joseph Antony, Sharis Mohammed",Arabian Dreams Entertainment,"Dhruvan, Saniya Iyappan, Eldho Mathew, Ashwin Jose, Arun Das, Vijayaraghavan, Salim Kumar, Sreejith Ravi, Nandu, Leona Lishoy, Jaimi Afzal, Jenson Alappat, Kalasala Babu, Manoj Guiness, Nahas Hidayath","The story starts with the inauguration of the first-ever Mechanical batch in an engineering campus consists of boys only. Later in the second year of the department, a girl joins and becomes the only girl to be a part of their batch.",7.1,1252,,,,,12.0,,7.1
tt6774538,Durga Sohay,Durga Sohay,2017,2017-04-28,"Drama, Family",101,India,Bengali,Arindam Sil,"Debleena Bandhopadhay, Padmanabha Dasgupta",AVMA Media,"Sohini Sarkar, Tanushree Chakraborty, Debjani Chatterjee, Sampurna Lahiri, Indrasish Roy, Anirban Bhattacharya, Sumanta Mukherjee, Rwitobroto Mukherjee, Joydeep Kundu, Koushik Sen",A story about the aristocratic Basak family and their mansion in northern Kolkata.,6.6,240,$ 100000,,,,2.0,1.0,6.6
tt6786690,Haripada Bandwala,Haripada Bandwala,2016,2016-12-23,"Comedy, Romance",240,India,Bengali,Pathikrit Basu,Anurag Singh,ODU Movies,"Biswanath Basu, Pradip Dhar, Rajatabha Dutta, Supriyo Dutta, Ankush Hazra, Nusrat Jahan, Kharaj Mukherjee, Kanchan Mullick, Laboni Sarkar",The story line traces the trail of events happening in the lives of three main characters in the movie. Haripada is an artist who performs at weddings. His soaring aspirations keep him ...,4.4,153,,,,,,,4.4
tt6789174,Velipadinte Pusthakam,Velipadinte Pusthakam,2017,2017-08-31,"Action, Comedy, Drama",157,India,Malayalam,Lal Jose,Benny P. Nayarambalam,Aashirvad Cinemas,"Mohanlal, Anoop Menon, Arun Kurian, Sarath Kumar, Reshma Rajan, Chemban Vinod Jose, Salim Kumar, Shivaji Guruvayoor, Priyanka Nair, Vijay Babu, Binu Adimali, Jaise Jose, Jude Anthany Joseph, Krishna Kumar, Alencier Ley Lopez","Professor Mathew Idikkula, who reformed the atmosphere of a college by developing a healthy relationship between teachers and students. The film reflects the goodness of the youth and the impact the students can have. It also takes a round-up on the revenge of the death of founding father of the college by killing his assasin.",4.7,1300,,,$ 462711,,9.0,2.0,4.7
tt6789386,Posto,Posto,2017,2017-05-12,"Drama, Family",150,India,Bengali,"Shiboprosad Mukherjee, Nandita Roy","Shiboprosad Mukherjee, Nandita Roy",Windows Production House,"Arghya Basu Roy, Soumitra Chatterjee, Jishu Sengupta, Mimi Chakraborty, Lily Chakravarty, Paran Banerjee, Sohini Sengupta Halder, Babul Supriyo, Koneenica Banerjee, Siddhartha Chatterjee, Mrinal Mukherjee",This film to be a family drama based on the theme of parenting. The film revolves around the upbringing of a young boy by his grandparents and his working parents and also deals with the legal fight over parenting as the plot unfolds.,7.5,729,$ 1000000,,,,7.0,3.0,7.5
tt6791730,Tumhari Sulu,Tumhari Sulu,2017,2017-11-17,"Comedy, Drama",150,India,Hindi,Suresh Triveni,Suresh Triveni,Ellipsis Entertainment,"Vidya Balan, Manav Kaul, Neha Dhupia, Vijay Maurya, Malishka Mendonsa, Abhishek Sharrma, Mahesh Pillai, Sindhu Shekharan, Seema Taneja, Ajoy Chakraborty, Mandeep Kumar, Ayushmann Khurrana, Santanu Ghatak, Trupti Khamkar, Uday Lagoo",Sulu is an ambitious housewife with a loving husband and a happy family. Things start changing for her when she accidentally lands a job as a radio jockey and her show becomes an instant hit.,7.0,4477,,,$ 634114,,36.0,20.0,7.0
tt6804986,Honey Bee 2.5,Honey Bee 2.5,2017,2017-08-18,"Comedy, Drama",107,India,Malayalam,Shyju Anthikkad,Lal,Lal Creations,"Askar Ali, Lijo Mol Jose, Asif Ali, Lal, Bhavana, Arun, Harisree Asokan, Baburaj, Sreenath Bhasi, Hareesh Kanaran, Jean Paul Lal, Lena, Joy Mathew, Indian Pallassery, Sreenivasan",Vishnu aspires to be an actor and his passion and perseverance take him to the sets of Honey Bee 2 (2017).,5.0,119,,,,,2.0,1.0,5.0
tt6808064,Kuttanpillayude Sivarathri,Kuttanpillayude Sivarathri,2018,2018-05-11,"Comedy, Drama, Mystery",120,India,Malayalam,Jean Markose,"Joslet Joseph, Joslet Joseph",Alanghat Productions,"Suraj Venjaramoodu, Asha Sreekanth, Biju Sopanam, Srinda Ashab, Srikant Murali, Dain Davis, James Eliya, Arjun Gopal, Rinsa Jacob, Anand v Karyattu, Chinnu Kuruvila, Praveen Menon, Kochu Preman, Mithun Ramesh, Shilpa Sreekumar","Kuttan Pillai lives with his wife in a rural village and has an obsession with the jack fruit tree in his yard. During the Shivaratri festival, something strange happens that forms the main story.",6.5,473,,,,,11.0,,6.5
tt6816070,Hello,Hello,2017,2017-12-22,"Action, Romance",131,India,Telugu,Vikram K. Kumar,"Usha Damerla, Vikram K. Kumar",Annapurna Studios,"Akhil Akkineni, Kalyani Priyadarshan, Jagapathi Babu, Ramya Krishnan, Ajay, Mikhail Gandhi, Praveen, Vennela Kishore, Joy Badlani, Myrah Dandekar, Satya Krishnan, Krishnudu, Anish Kuruvilla, Melkote, Krishna Murali Posani","Avinash (Akhil Akkineni) in his childhood meets a girl (Kalyani Priyadarshan as Junnu) and believes that she is his soulmate, and patiently waits to come across her even after growing into an adult. Will they meet again?",7.2,1612,INR 400000000,,$ 22345,,16.0,4.0,7.2
tt6826438,Parmanu: The Story of Pokhran,Parmanu: The Story of Pokhran,2018,2018-05-25,"Action, Drama, History",129,India,Hindi,Abhishek Sharma,"Saiwyn Quadras, Sanyuktha Chawla Shaikh",J.A. Entertainment,"John Abraham, Boman Irani, Diana Penty, Anuja Sathe, Vikas Kumar, Yogendra Tiku, Aditya Hitkari, Ajay Shankar, Darshan Pandya, Mark Bennington, Shyam Bhagat, Zachary Coffin, Pravina Bhagwat Deshpande, Nishikant Dixit, Satinder Singh Gahlot","Ashwat Raina and his teammates arrive in Pokhran to re-conduct a confidential nuclear test, where they face challenges from the American Lacrosse satellite and local spies.",7.6,20366,,,$ 9862726,,151.0,14.0,7.6
tt6832682,Shahjahan,Shahjahan,2001,2001-11-14,"Drama, Romance",156,India,Tamil,K.S. Ravi,"Prasanna Kumar, K.S. Ravi",Super Good Films,"Joseph Vijay, Balaji, Banu Balasubramaniam, Chaplin Balu, Devan, Sona Heiden, Ilavarasu, Krishna, Meena, Richa Pallod, Pandu, Ajay Ratnam, Nizhalgal Ravi, Janaki Sabesh, Kovai Sarala","Ashok is the guy people turn to for love advice. He helps Raja succeed in wooing the girl he loves, only to realise later that the she is none other than Uma, the girl he himself is in love with.",6.7,377,,,,,2.0,,6.7
tt1366834,Saaho(Telugu),Saaho,2019,2019-08-30,"Action, Thriller",170,India,Telugu,Sujeeth,"Sujeeth, Sujeeth",UV Creations,"Prabhas, Shraddha Kapoor, Jackie Shroff, Neil Nitin Mukesh, Vennela Kishore, Murli Sharma, Arun Vijay, Prakash Belawadi, Evelyn Sharma, Mandira Bedi, Supreet, Mahesh Manjrekar, Tinnu Anand, Jacqueline Fernandez, Chunky Pandey","An undercover cop becomes embroiled in a battle with warring criminals who want to acquire a ""black box,"" their ultimate key to a treasure.",5.2,14811,INR 3500000000,$ 2872057,$ 5708522,,855.0,22.0,5.2
tt1581323,Saaho(Tamil),Saaho,2019,2019-08-30,"Action, Thriller",170,India,Tamil,Sujeeth,"Sujeeth, Sujeeth",UV Creations,"Prabhas, Shraddha Kapoor, Jackie Shroff, Neil Nitin Mukesh, Vennela Kishore, Murli Sharma, Arun Vijay, Prakash Belawadi, Evelyn Sharma, Mandira Bedi, Supreet, Mahesh Manjrekar, Tinnu Anand, Jacqueline Fernandez, Chunky Pandey","An undercover cop becomes embroiled in a battle with warring criminals who want to acquire a ""black box,"" their ultimate key to a treasure.",5.2,14811,INR 3500000000,$ 2872057,$ 5708522,,855.0,22.0,5.2
tt1839040,Saaho(Hindi),Saaho,2019,2019-08-30,"Action, Thriller",170,India,Hindi,Sujeeth,"Sujeeth, Sujeeth",UV Creations,"Prabhas, Shraddha Kapoor, Jackie Shroff, Neil Nitin Mukesh, Vennela Kishore, Murli Sharma, Arun Vijay, Prakash Belawadi, Evelyn Sharma, Mandira Bedi, Supreet, Mahesh Manjrekar, Tinnu Anand, Jacqueline Fernandez, Chunky Pandey","An undercover cop becomes embroiled in a battle with warring criminals who want to acquire a ""black box,"" their ultimate key to a treasure.",5.2,14811,INR 3500000000,$ 2872057,$ 5708522,,855.0,22.0,5.2
tt1559762,Saaho(Punjabi),Saaho,2019,2019-08-30,"Action, Thriller",170,India,Punjabi,Sujeeth,"Sujeeth, Sujeeth",UV Creations,"Prabhas, Shraddha Kapoor, Jackie Shroff, Neil Nitin Mukesh, Vennela Kishore, Murli Sharma, Arun Vijay, Prakash Belawadi, Evelyn Sharma, Mandira Bedi, Supreet, Mahesh Manjrekar, Tinnu Anand, Jacqueline Fernandez, Chunky Pandey","An undercover cop becomes embroiled in a battle with warring criminals who want to acquire a ""black box,"" their ultimate key to a treasure.",5.2,14811,INR 3500000000,$ 2872057,$ 5708522,,855.0,22.0,5.2
tt6843812,Baaghi 2,Baaghi 2,2018,2018-03-30,"Action, Thriller",137,India,Hindi,Ahmed Khan,"Abbas Dalal, Hussain Dalal",Benetone Films,"Tiger Shroff, Disha Patani, Manoj Bajpayee, Randeep Hooda, Deepak Dobriyal, Prateik, Darshan Kumaar, Paras Arora, Shifuji Shaurya Bharadwaj, Indraneel Bhattacharya, Jacqueline Fernandez, Ashwin Kaushal, Lakshmi Manchu, Sunit Morarjee, Khushaal Pawar","A battle-hardened army officer squares off against drug lords and Russian henchmen to save his ex-lover's kidnapped daughter in the underbelly of Goa, India.",4.9,8723,,$ 1319579,$ 33139063,,113.0,22.0,4.9
tt6853994,Tharangam,Tharangam,2017,2017-09-29,"Action, Comedy",153,India,Malayalam,Dominic Arun,"Dominic Arun, Anil Narayanan",Mini Studio,"Tovino Thomas, Balu Varghese, Santhy Balachandran, Neha Iyer, Vijayaraghavan, Unni Mukundan, Alencier Ley Lopez, Achuthanandan, Chempil Asokan, Sunil Babu, Naji Mohammed Baji, Manoj K. Jayan, Saiju Kurup, Unni Lalu, Sanal Mohana Marar",The misadventures of two bumbling cops. Featuring a cast of colorful characters each with their own agenda.,6.3,451,,,$ 32020,,3.0,6.0,6.3
tt6860812,Aabhaasam,Aabhaasam,2018,2018-05-04,Comedy,121,India,Malayalam,Jubith Namradath,Jubith Namradath,Collective Phase One,"Nassar, Suraj Venjaramoodu, Rima Kallingal, Sujith Sankar, Vineeth Vishwam, Anil Nedumangad, Vijilesh Karayad, Divya Gopinath, Indrans, Alencier Ley Lopez, Vijayakumar, Abhija Sivakala, Mammukoya, Nirmal Palazhi, Saritha Kukku",The story of Aabhaasam is about an overnight bus journey from Bangalore to Kerala where the travelers analyze the schizophrenic society and how it has evolved through different times.,6.0,440,,,,,6.0,,6.0
tt6861726,Jai Lava Kusa,Jai Lava Kusa,2017,2017-09-21,"Action, Drama",150,India,Telugu,K.S. Ravindra,"K.S. Ravindra, K.S. Ravindra",NTR Arts,"N.T. Rama Rao Jr., Raashi Khanna, Nivetha Thomas, Brahmaji, Krishna Murali Posani, Sai Kumar, Chalapathi Rao, Viva Harsha, Sandhya Janak, Ravinder Kolishetty, Sharath Lohitashwa, Pavithra Lokesh, Hamsa Nandini, Nassar, Praveen","Sidelined at a very young age due to stammering, the eldest of identical triplets develops hatred for his younger brothers and creates havoc in their lives as they all reunite as adults.",7.0,4929,INR 500000000,,$ 196046,,17.0,7.0,7.0
tt6862542,Hume Tumse Pyaar Kitna,Hume Tumse Pyaar Kitna,2019,2019-07-05,"Action, Drama, Romance",91,India,Hindi,Lalit Mohan,,Firebird Entertainment,"Karanvir Bohra, Priya Banerjee, Mahesh Balraj, Juhi Chawla, Sameer Kochhar",It is about limerence of Dhruv (played by Bohra) resulting from an obsessive attraction to Ananya (played by Banerjee).,4.8,101,,,,,7.0,,4.8
tt6863784,Saamy�,Saamy�,2018,2018-09-21,Action,156,India,Tamil,Hari,"Hari, Hari",Thameens Films,"Vikram, Keerthy Suresh, Aishwarya Rajesh, Prabhu, Bobby Simha, Soori, Imman Annachi, Delhi Ganesh, Uma Riyaz Khan, Ramesh Khanna, John Vijay",The son of Aarusaamy becomes a cop and takes on the criminal who murdered his parents.,4.6,1124,,,$ 321072,,22.0,6.0,4.6
tt6864588,Sarvopari Palakkaran,Sarvopari Palakkaran,2017,2017-08-04,Comedy,136,India,Malayalam,Venugopan,S. Suresh Babu,Rubigs Movies,"Anoop Menon, Aparna Balamurali, Anu Sithara, Gayathri Arun, Vijayakumar, Alencier Ley Lopez, Balu Varghese, Manju Satheesh, Chali Pala, Nandu, Roshan Basheer, Manuraj","Jose, a Circle Inspector of Police, Special Branch from Trissur, Kerala, who comes from a respected and well-known conservative christian family, is on the lookout for a suitable bride who fits within his idea of an ideal woman.",5.0,136,,,,,3.0,2.0,5.0
tt6871426,Mister,Mister,2017,2017-04-14,Drama,160,India,Telugu,Sreenu Vaitla,"Gopimohan, Sreedhar Seepana",Light House Movie Makers,"Varun Tej, Lavanya Tripathi, Hebah Patel, Abhay, Anand, Raghu Babu, Banerjee, Abhay Bethiganti, Bhadram, Bhandhavi, Bhanu Sri, Tanikella Bharani, Bharath, Brahmaji, Chammak Chandra","Chai lives in Spain with his family where he meets and falls in love with Meera. Chai's fate takes a turn when he travels to India and meets Chandramukhi, who falls for him.",3.9,223,,,,,1.0,,3.9
tt1523235,Sketch(Tamil),Sketch,2018,2018-01-12,Action,137,India,Tamil,Vijay Chandar,Vijay Chandar,Moving Frame,"Vikram, Tamannaah Bhatia, Sriman, Soori, Vishwanath, Vela Ramamoorthy, Akila, Arasu, Archana, Azhwar, Baburaj, Bernot, David, Rama Doss, Elango",A car hijacker from a local gang gets into a problem after stealing a car.,5.8,1623,,,$ 156566,,9.0,7.0,5.8
tt1605619,Sketch(Telugu),Sketch,2018,2018-01-12,Action,137,India,Telugu,Vijay Chandar,Vijay Chandar,Moving Frame,"Vikram, Tamannaah Bhatia, Sriman, Soori, Vishwanath, Vela Ramamoorthy, Akila, Arasu, Archana, Azhwar, Baburaj, Bernot, David, Rama Doss, Elango",A car hijacker from a local gang gets into a problem after stealing a car.,5.8,1623,,,$ 156566,,9.0,7.0,5.8
tt6876356,Saravanan Irukka Bayamaen,Saravanan Irukka Bayamaen,2017,2017-05-12,"Action, Comedy",117,India,Tamil,Ezhil,,Red Giant Movies,"Karai Natrajan, Anusree, Yogi Babu, Madhan Bob, Regina Cassandra, Srushti Dange, Mansoor Ali Khan, Livingston, Jangiri Madhumitha, Joe Malloori, Manobala, Ravi Mariya, Ashvin Raja, Robo Shankar, Soori","Saravanan, a lackadaisical man, finds his life turned upside down when he is accidentally made the local head of a political party. Later, he shamelessly uses his status to woo the girl he loves.",2.9,158,,,$ 44125,,1.0,3.0,2.9
tt6878378,Vivegam,Vivegam,2017,2017-08-24,"Action, Thriller",149,India,Tamil,Siva,"Siva, Siva",Sathya Jyothi Films,"Ajith Kumar, Vivek Oberoi, Kajal Aggarwal, Akshara Haasan, Karunakaran, Amila Terzimehic, Serge Crozon-Cazin, Bashar Rahal, Arav Chowdharry, Billy Murali, Branka Pujic, Anka Gacesa, Bojana Ordinacev, Vojislav Tomic, Katarina Gojkovic",An Interpol agent betrayed by his friends sets out to take revenge against the friends who work for a secret agency.,5.6,10451,INR 120,,$ 1151913,,59.0,20.0,5.6
tt6879472,Yeidhavan,Yeidhavan,2017,2017-05-12,"Action, Crime, Drama",133,India,Tamil,Sakthi Rajasekaran,Sakthi Rajasekaran,Friends Festival Films,"Sandra Amy, Gautham, Kalaiyarasan, Krishna Kumar, Aadukalam Naren, Rajkumar, Vela Ramamoorthy, Saretheran, Satna Titus, Vallavan, Charles Vinoth",Krishna fights to avenge his sister's death and the future of medical students in this action-packed thriller.,6.0,113,,,,,1.0,,6.0
tt6882872,Lahoriye,Lahoriye,2017,2017-05-12,Drama,137,India,Punjabi,Amberdeep Singh,Amberdeep Singh,Rhythm Boyz Entertainment,"Amrinder Gill, Sargun Mehta, Guggu Gill, Yuvraj Hans, Nimrat Khaira, Sardar Sohi, Nirmal Rishi, Hobby Dhaliwal, Amberdeep Singh, Gagan Mehra, Sandeep Malhi, Harjit Kainth, Pardeep Cheema, Balwinder Begowal, Suresh Pandit",Love story which revolves across borders,7.8,950,,,$ 600376,,9.0,,7.8
tt1423171,Manikarnika: The Queen of Jhansi(Hindi),Manikarnika: The Queen of Jhansi,2019,2019-01-25,"Action, Biography, Drama",148,India,Hindi,"Radha Krishna Jagarlamudi, Kangana Ranaut","Vijayendra Prasad, Prasoon Joshi",Kairos Kontent Studios,"Kangana Ranaut, Jishu Sengupta, Atul Kulkarni, Ankita Lokhande, Danny Denzongpa, Rimi Sen, Kulbhushan Kharbanda, Suparna Marwah, Anil George, Mishti, Vikram Kochhar, Edward Sonnenblick, Mohammed Zeeshan Ayyub, Suresh Oberoi, R. Bhakti Klein","Story of Rani Lakshmibai, one of the leading figures of the Indian Rebellion of 1857 and her resistance to the British Rule.",6.4,8758,INR 1250000000,,$ 300337,,343.0,24.0,6.4
